STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2023,,9.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2024,,9.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2010,,5.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2011,,3.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2012,,4.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2013,,5.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2014,,4.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2015,,5.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2016,,6.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2017,,5.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2018,,7.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2019,,10.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2020,,14.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2021,,13.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2022,,9.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2023,,-9.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LU,Luxembourg,2024,,-5.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2010,,-11.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2011,,10.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2012,,3.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2013,,6.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2014,,6.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2015,,-3.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2016,,8.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2017,,8.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2018,,9.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2019,,9.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2020,,3.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2021,,10.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2022,,13.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2023,,3.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LV,Latvia,2024,,4.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2010,,1.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2011,,-1.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2012,,3.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2013,,-0.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2014,,2.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2015,,5.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2016,,5.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2017,,5.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2018,,5.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2019,,6.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2020,,3.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2021,,5.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2022,,6.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2023,,6.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,MT,Malta,2024,,6.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2010,,-1.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2011,,-2.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2012,,-6.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2013,,-6.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2014,,0.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2015,,3.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2016,,5.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2017,,8.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2018,,9.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2019,,7.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2020,,8.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2021,,14.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2022,,13.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2023,,-1.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NL,Netherlands,2024,,8.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2010,,8.3,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2011,,8.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2012,,6.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2013,,4.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2014,,2.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2015,,6.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2016,,7.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2017,,5.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2018,,1.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2019,,4.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2020,,4.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2021,,9.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2022,,5.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2023,,1.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,NO,Norway,2024,,3.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2011,,0.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2012,,-3.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2013,,-4.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2014,,1.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2015,,1.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2016,,1.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2017,,3.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2018,,6.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2019,,8.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2020,,10.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2021,,9.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2022,,11.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2023,,8.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PL,Poland,2024,,15.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2010,,0.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2011,,-4.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2012,,-7.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2013,,-1.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2014,,4.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2015,,3.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2016,,7.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2017,,9.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2018,,10.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2019,,10.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2020,,8.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2021,,9.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2022,,12.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2023,,8.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,PT,Portugal,2024,,9.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2010,,-7.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2011,,-12.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2012,,-5.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2013,,-0.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2014,,-2.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2015,,2.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2016,,6.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2017,,6.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2018,,5.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2019,,3.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2020,,4.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2021,,4.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2022,,7.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2023,,3.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,RO,Romania,2024,,5.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2010,,7.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2011,,2.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2012,,1.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2013,,5.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2014,,9.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2015,,13.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2016,,8.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2017,,6.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2018,,-0.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2019,,2.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2020,,4.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2021,,10.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2022,,3.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2023,,-5.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SE,Sweden,2024,,0.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SI,Slovenia,2010,,0.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SI,Slovenia,2011,,2.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SI,Slovenia,2012,,-6.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SI,Slovenia,2013,,-5.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SI,Slovenia,2014,,-6.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SI,Slovenia,2015,,0.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,SI,Slovenia,2016,,3.3,,,,,
