STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2022,,267.63,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2023,,308.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2024,,338.07,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2025,,353.01,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2016,,112.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2017,,118.05,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2018,,125.40,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2019,,133.53,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2020,,136.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2021,,144.99,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2022,,154.94,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2023,,164.21,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2024,,175.06,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2025,,185.08,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2016,,98.61,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2017,,106.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2018,,117.03,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2019,,126.79,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2020,,137.93,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2021,,153.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2022,,172.93,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2023,,179.36,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2024,,184.97,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2025,,199.22,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2016,,140.85,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2017,,148.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2018,,151.53,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2019,,161.06,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2020,,169.91,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2021,,181.97,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2022,,194.61,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2023,,203.58,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2024,,212.45,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2025,,223.89,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2016,,99.80,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2017,,102.99,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2018,,108.63,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2019,,115.89,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2020,,123.10,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2021,,134.30,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2022,,150.16,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2023,,165.88,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2024,,193.18,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2025,,204.21,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2016,,98.24,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2017,,103.74,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2018,,111.52,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2019,,121.30,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2020,,130.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2021,,141.80,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2022,,154.07,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2023,,164.26,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2024,,176.54,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2025,,201.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2016,,95.95,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2017,,96.21,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2018,,100.06,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2019,,101.89,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2020,,105.93,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2021,,107.65,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2022,,119.85,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2023,,130.29,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2024,,140.86,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2025,,145.72,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2016,,119.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2017,,126.91,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2018,,139.21,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2019,,145.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2020,,143.54,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2021,,144.96,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2022,,166.08,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2023,,171.23,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2024,,160.07,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2025,,156.54,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2016,,87.15,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2017,,96.36,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2018,,104.31,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2019,,104.41,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2020,,108.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2021,,122.04,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2022,,131.21,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2023,,139.82,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2024,,155.62,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2025,,150.53,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2016,,101.49,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2017,,108.24,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2018,,114.73,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2019,,121.55,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2020,,131.09,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2021,,137.51,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2022,,159.82,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2023,,155.91,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2024,,159.39,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2025,,176.59,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2016,,191.04,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2017,,211.49,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2018,,230.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2019,,245.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2020,,310.14,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2021,,439.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2022,,1103.93,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2023,,2220.97,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2024,,3149.41,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",UK,United Kingdom,2016,,129.19,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",UK,United Kingdom,2017,,135.79,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",UK,United Kingdom,2018,,141.55,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I10_A_AVG,"Annual average index, 2010=100",UK,United Kingdom,2019,,142.69,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2016,,107.85,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2017,,110.47,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2018,,115.98,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2019,,122.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2020,,132.08,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2021,,143.12,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2022,,159.58,,,,,
